,price,year,condition,odometer,title_status,transmission,type,split
10093,12500,2003,excellent,91000.0,clean,automatic,pickup,-0.40606082992039894
10104,11000,2006,good,114000.0,clean,automatic,truck,-1.0898654837258355
10105,16500,1999,good,132000.0,clean,manual,coupe,0.45204438313309225
10107,18500,2009,good,171000.0,clean,automatic,pickup,0.7765927487324955
10108,3200,2008,good,150200.0,clean,automatic,sedan,-1.0730817634880438
10110,5500,2002,good,175000.0,clean,automatic,SUV,-0.780664608936069
10118,3400,2011,excellent,139000.0,clean,automatic,sedan,1.8306071924659102
10125,11000,2014,like new,35000.0,rebuilt,automatic,sedan,1.1934401727887949
10130,1200,2002,fair,240000.0,clean,automatic,sedan,0.011739726391879287
10131,13900,2015,excellent,40500.0,clean,automatic,sedan,1.965982895461464
10136,2500,2007,good,160000.0,clean,automatic,truck,0.21158062965392163
10151,1200,1998,good,223000.0,clean,automatic,sedan,1.5701518220742785
10154,1077,2004,fair,220993.0,clean,automatic,coupe,-0.26241196236455333
10155,11000,2007,good,94869.0,clean,manual,SUV,-0.6967666244982731
10160,5900,2013,good,79012.0,clean,automatic,SUV,1.0006674474466455
10173,23000,2013,excellent,71000.0,clean,automatic,SUV,-0.10750767836911952
10174,2500,2007,good,184000.0,clean,automatic,sedan,-1.375480467583402
10175,1500,1990,good,200098.0,clean,manual,SUV,1.4777328952549436
10190,3800,2010,good,86000.0,clean,automatic,sedan,-0.5587375282224939
10191,5000,2010,good,154300.0,clean,automatic,SUV,0.08197960960576436
10208,5000,2001,excellent,181600.0,clean,automatic,truck,-0.9115397443030505
10210,3500,1979,fair,208000.0,clean,automatic,convertible,0.5035281671427528
10216,3950,2008,excellent,214000.0,clean,automatic,sedan,-1.2196793608183079
10224,8995,2013,excellent,51272.0,clean,manual,hatchback,0.5311087347839432
10229,3995,2007,excellent,109632.0,clean,automatic,sedan,-1.3804374274026834
10236,5500,2008,good,230000.0,clean,automatic,SUV,-0.9599832030059565
10237,3500,2003,good,200000.0,clean,manual,hatchback,1.619522877398673
10242,5500,2011,excellent,197975.0,clean,automatic,sedan,0.8243044420984669
10244,7000,2006,excellent,189589.0,clean,automatic,sedan,-0.374386917731463
10245,19000,2008,good,197059.0,clean,automatic,truck,1.1353533787444026
10246,750,2006,good,172000.0,clean,automatic,mini-van,0.9761866543048031
10247,7995,2010,excellent,118175.0,clean,manual,hatchback,-0.04071530180204379
10248,15995,2015,excellent,63713.0,clean,manual,sedan,0.6332573108908928
10250,6995,2011,excellent,108190.0,clean,automatic,SUV,0.8602329880820543
10251,14995,2014,excellent,79270.0,clean,automatic,SUV,-0.671769890647101
10252,11995,2015,excellent,74156.0,clean,automatic,sedan,-0.5472142486753087
10253,13995,2009,excellent,114956.0,clean,manual,wagon,0.2555828341269504
10255,1000,1995,fair,248629.0,clean,automatic,sedan,-2.2485529552470718
10261,3000,2004,good,170.0,clean,automatic,SUV,0.12832237900433346
10263,11500,2007,excellent,167000.0,clean,automatic,SUV,-0.14061408035829004
10267,2195,2002,good,159000.0,clean,automatic,sedan,1.8183682134666617
10271,19999,2008,good,68000.0,clean,manual,hatchback,-0.8611434861088095
10277,2790,2005,good,151250.0,clean,automatic,SUV,-1.3450162997758024
10283,9000,2005,excellent,200000.0,clean,automatic,pickup,0.6895215072981272
10291,15000,2016,excellent,37000.0,clean,automatic,SUV,0.5193134370711726
10313,4800,2012,excellent,135000.0,clean,automatic,hatchback,0.513198987896285
10315,5500,2003,excellent,177300.0,clean,automatic,SUV,-1.028386854694157
10316,4500,2012,excellent,125895.0,clean,automatic,sedan,0.8683305156670582
10317,4700,2003,good,146000.0,clean,automatic,pickup,0.9219757083595325
10322,13974,2018,excellent,18000.0,clean,automatic,SUV,-0.2318629909178931
10323,2995,2005,excellent,123750.0,clean,automatic,coupe,2.1460161143634537
10331,16500,2012,good,87500.0,clean,automatic,SUV,0.42880115796795343
10336,9999,2016,good,83500.0,clean,automatic,sedan,-0.7754317842819972
10350,12500,2008,like new,97000.0,clean,automatic,truck,-0.14817799129780584
10363,8600,2013,good,99000.0,clean,automatic,wagon,-0.1255954729703543
10364,6499,2007,excellent,187000.0,clean,automatic,SUV,1.65549514024674
10365,3299,2008,excellent,153000.0,clean,automatic,hatchback,-0.10718231114704208
10366,9750,2012,excellent,91100.0,clean,automatic,sedan,0.38596870259843047
10368,12995,2008,excellent,169041.0,clean,automatic,sedan,-0.15668094030225665
10369,3000,2005,excellent,165800.0,clean,automatic,other,0.4102458149521458
10370,9200,2016,excellent,56350.0,clean,automatic,sedan,-0.13233007865099122
10376,8495,2011,excellent,127085.0,clean,automatic,sedan,0.9929987757708804
10378,15495,2011,excellent,111880.0,clean,automatic,SUV,0.681829068944602
10379,7900,2007,excellent,133968.0,clean,automatic,mini-van,-1.0856454386225725
10380,7400,2013,excellent,74003.0,clean,automatic,sedan,0.7937470076497717
10381,18995,2013,excellent,74959.0,clean,automatic,SUV,1.3340153924249611
10382,14900,2016,excellent,82012.0,clean,automatic,sedan,0.7520786590138756
10383,15995,2014,excellent,124625.0,clean,automatic,SUV,-0.13255474145526397
10384,27900,2015,excellent,73732.0,clean,automatic,pickup,1.543734143657308
10385,13495,2014,excellent,104485.0,clean,automatic,SUV,-0.597673232990555
10386,13800,2015,excellent,100881.0,clean,automatic,SUV,-0.5671867218980586
10387,23900,2010,excellent,124676.0,clean,automatic,pickup,0.7076598009374783
10389,14900,2010,excellent,164572.0,clean,automatic,SUV,-0.8425040785990706
10390,3800,2006,excellent,129901.0,clean,automatic,sedan,2.8013008172887215
10393,12900,2013,excellent,91660.0,clean,automatic,SUV,2.633141814393452
10394,22900,2016,excellent,145753.0,clean,automatic,SUV,-0.7728693172498541
10396,14900,2015,excellent,67603.0,clean,automatic,SUV,-0.8400950209022379
10398,7900,2015,excellent,100133.0,clean,automatic,sedan,-0.4274184757648283
10401,8200,2008,excellent,118000.0,clean,automatic,SUV,-1.6467813943525007
10402,12000,2005,good,117650.0,clean,manual,sedan,0.15166118554316893
10416,0,2019,excellent,17887.0,clean,automatic,SUV,-1.842986602645073
10433,6500,2010,good,105925.0,clean,automatic,sedan,1.5566599021570953
10436,0,2019,excellent,3372.0,clean,other,sedan,0.21423292145196418
10438,3300,1999,excellent,145000.0,clean,automatic,coupe,0.689053652290176
10442,5495,2007,excellent,140569.0,clean,automatic,SUV,1.358216376873869
10449,24950,2018,like new,7950.0,lien,automatic,SUV,-1.5900737407888894
10450,24500,2016,like new,108900.0,clean,other,SUV,0.8552557333104741
10455,3400,1997,excellent,100000.0,clean,automatic,coupe,1.203855012635101
10456,4497,2009,excellent,177217.0,clean,automatic,hatchback,-1.2574334498545108
10457,41900,2018,like new,15500.0,lien,automatic,truck,-1.908623740262301
10461,23000,2008,excellent,160000.0,clean,automatic,truck,1.0804671106249846
10463,10500,2007,excellent,100300.0,clean,automatic,SUV,0.5340508823090546
10468,4500,2003,good,80061.0,clean,automatic,truck,-0.5807864102451431
10471,4999,2006,excellent,100181.0,clean,automatic,SUV,0.2534442016749636
10476,9000,1998,excellent,121000.0,clean,automatic,SUV,-0.6137462072766637
10479,3500,2007,excellent,152211.0,clean,automatic,SUV,-1.3439839295973506
10480,7500,2013,excellent,185887.0,clean,automatic,SUV,-0.20968773230844423
10485,16100,2005,excellent,114628.0,clean,manual,coupe,0.10138357904886015
10488,5995,2009,excellent,93406.0,clean,automatic,SUV,0.5451948946364515
10489,2695,2002,good,103000.0,clean,automatic,sedan,0.0875522580533141
10490,4495,2006,like new,44974.0,clean,automatic,sedan,0.2690551840599233
10491,4495,2011,like new,100828.0,clean,automatic,sedan,1.0980324949280102
10492,3495,2009,excellent,106033.0,clean,automatic,sedan,0.5558769298415677
10494,5995,2009,like new,95026.0,clean,automatic,sedan,0.9829988034097917
10504,3600,2011,good,132800.0,clean,automatic,pickup,1.2730704629855014
10511,24500,2009,excellent,25050.0,clean,automatic,coupe,-0.5265370330135016
10512,6995,2011,good,162878.0,clean,automatic,mini-van,2.1545378791689536
10514,4995,2006,good,118597.0,clean,automatic,convertible,-0.5339670340858718
10517,1500,2002,good,173097.0,clean,automatic,SUV,-3.3777083209769603
10521,4797,2001,excellent,165809.0,clean,automatic,SUV,-0.0908446250839038
10527,8995,2009,excellent,158658.0,clean,automatic,SUV,2.0345510974345955
10528,4995,2007,excellent,140369.0,clean,automatic,SUV,-0.5929058404022963
10529,7997,2007,excellent,129677.0,clean,automatic,sedan,-0.5020432553257559
10530,6997,2013,excellent,198687.0,clean,automatic,pickup,-0.4441271494194827
10531,6497,2008,excellent,169114.0,clean,automatic,SUV,0.33474934334762124
10533,9997,2008,excellent,177960.0,clean,automatic,pickup,-0.4353093438099194
10534,5997,2002,excellent,208975.0,clean,automatic,SUV,-1.0713361811900515
10536,3995,2010,excellent,156236.0,clean,automatic,SUV,0.007024901653744327
10537,3995,2006,excellent,118385.0,clean,automatic,SUV,1.658580149981858
10539,4995,2007,good,182300.0,clean,automatic,SUV,1.1455777382418655
10544,0,2012,excellent,105308.0,clean,automatic,truck,-0.5400586034270684
10549,14500,2016,good,61000.0,lien,automatic,SUV,-0.7406427846484729
10563,1500,2001,good,300000.0,clean,automatic,truck,0.03729147405580774
10579,10450,2012,good,99810.0,lien,automatic,truck,-0.25160500675724246
10585,35000,2012,like new,92000.0,lien,automatic,truck,1.7056014831791069
10589,6000,2010,good,184000.0,clean,automatic,sedan,-0.2868356948065207
10590,38700,2017,excellent,22076.0,clean,automatic,pickup,-0.5375108416829915
10593,17495,2013,excellent,76995.0,clean,automatic,wagon,0.09117884132590039
10594,14995,2016,excellent,74484.0,clean,automatic,wagon,0.5217024090940595
10596,19999,2012,excellent,110866.0,clean,automatic,SUV,-0.2065428364923536
10597,13995,2007,excellent,108288.0,clean,manual,SUV,2.1546478042848958
10598,6995,2008,excellent,111421.0,clean,automatic,SUV,-0.798729905843121
10602,6995,2005,excellent,95140.0,clean,automatic,sedan,-0.7456124727227154
10607,5995,2006,excellent,185034.0,clean,automatic,SUV,-1.2008115853766965
10610,11995,2007,excellent,136378.0,clean,automatic,SUV,-0.48605352800587037
10613,12995,2018,excellent,9918.0,clean,automatic,SUV,-0.7013040695743427
10614,14995,2012,excellent,164873.0,clean,automatic,SUV,-1.1095002545248527
10620,15995,2011,excellent,61244.0,clean,automatic,pickup,-1.1316847318842176
10623,8495,2008,excellent,141718.0,clean,automatic,pickup,-0.08926699072121398
10626,11995,2008,excellent,120396.0,clean,automatic,pickup,0.5282601429549028
10630,14994,2008,excellent,133220.0,clean,automatic,pickup,0.594055105393118
10632,7995,2008,excellent,83068.0,clean,automatic,SUV,1.0018648923417997
10635,13995,2010,excellent,80887.0,clean,automatic,pickup,-0.2827460392200156
10638,17995,2015,excellent,119985.0,clean,automatic,SUV,1.5594418368348597
10642,7995,2005,excellent,51945.0,clean,manual,convertible,-0.6882309637789997
10643,9995,2007,excellent,144110.0,clean,automatic,pickup,0.4651327228063565
10645,13995,2011,excellent,156523.0,clean,automatic,SUV,-1.1197827895375074
10647,25995,2018,excellent,33283.0,clean,automatic,sedan,-0.0018069792041326006
10648,12995,2013,excellent,55588.0,clean,automatic,sedan,-0.86126499688823
10649,15995,2008,excellent,106339.0,clean,automatic,SUV,0.8332345280462461
10650,23995,2016,excellent,54255.0,clean,automatic,SUV,0.5499457342643237
10655,19995,2008,excellent,57344.0,clean,automatic,coupe,0.08487922899179404
10656,9995,2012,excellent,85301.0,clean,automatic,sedan,0.836419691103255
10657,7495,2013,excellent,97588.0,clean,automatic,sedan,-0.5000980697499687
10658,26995,2016,excellent,18131.0,clean,automatic,SUV,0.7064403698143128
10660,5995,2006,excellent,107663.0,clean,automatic,sedan,-0.43557493879592984
10661,2300,2007,fair,229635.0,clean,automatic,other,1.032938998324407
10664,20000,2005,excellent,185000.0,clean,automatic,truck,2.160358278793354
10671,6595,2008,excellent,87000.0,clean,automatic,sedan,-0.4683352147684082
10676,16200,2018,good,33429.0,clean,automatic,hatchback,-0.09856080884966748
10681,9000,2010,excellent,114768.0,clean,automatic,convertible,1.0218962854117624
10685,34000,2015,like new,33200.0,clean,automatic,sedan,1.8635329689035547
10690,19300,2015,good,30050.0,clean,other,hatchback,-0.38368167460168356
10696,4600,2003,excellent,149000.0,clean,automatic,SUV,-0.6797985584335279
10699,0,2012,excellent,85000.0,clean,automatic,coupe,1.57994631765096
10701,3000,2005,excellent,142000.0,clean,automatic,sedan,-1.7800414375488893
10704,16500,2010,excellent,60000.0,clean,automatic,pickup,-0.12356689389491006
10705,0,2010,excellent,118000.0,clean,automatic,hatchback,-0.762607285549803
10707,3997,2008,excellent,242540.0,clean,automatic,SUV,1.0044418658384477
10708,0,2007,excellent,118000.0,clean,automatic,SUV,0.919814971095806
10730,6300,2015,excellent,80065.0,clean,automatic,sedan,-0.21869330417200203
10746,3297,2003,excellent,117544.0,clean,automatic,sedan,0.8435128881601275
10747,6997,2006,excellent,178508.0,clean,automatic,pickup,-1.6029924744303239
10749,3497,2001,excellent,198880.0,clean,automatic,SUV,3.4104942700893583
10751,9997,2012,excellent,149988.0,clean,automatic,SUV,-0.7389798316057301
10753,3997,2009,excellent,134565.0,clean,automatic,coupe,1.1120045535257952
10757,4000,2002,good,265854.0,clean,automatic,SUV,0.5242316643246321
10765,10500,2005,good,39000.0,clean,automatic,van,2.1300656283918658
10776,2500,2006,excellent,200000.0,clean,automatic,sedan,0.2005107774075475
10777,2500,2008,excellent,181526.0,clean,manual,hatchback,-1.436495476276865
10781,27000,2013,excellent,203.0,clean,automatic,truck,-0.44554433082903383
10787,40400,2019,like new,3740.0,clean,automatic,van,-1.1070549485788999
10799,3995,1982,good,121736.0,clean,manual,convertible,-0.5227930233044816
10801,800,2002,salvage,130000.0,clean,automatic,SUV,-0.12557895575822853
10821,6500,2005,excellent,220000.0,clean,automatic,pickup,0.14855771737189144
10826,0,2019,excellent,13245.0,clean,automatic,SUV,-1.5779517400025935
10833,3900,2005,excellent,162000.0,clean,automatic,sedan,2.4461222610231426
10835,0,2018,excellent,41863.0,clean,automatic,sedan,-1.5313503558762593
10861,29000,2016,good,26230.0,clean,other,pickup,0.40567276187662227
10862,22400,2010,good,33759.0,clean,other,pickup,-0.23035159185936535
10868,2500,2003,good,189000.0,clean,automatic,sedan,0.0971201187124235
10881,6600,2005,good,153000.0,clean,automatic,SUV,1.2214024385228994
10886,29800,2018,good,35701.0,clean,automatic,other,-0.6476062288833151
10887,26300,2015,good,80291.0,clean,other,pickup,-0.37334118069997313
10893,26700,2018,good,16974.0,clean,other,coupe,0.9603403111763267
10895,6000,2008,fair,206000.0,lien,automatic,SUV,1.0197258756387526
10898,0,2009,excellent,136953.0,clean,automatic,SUV,-1.3645542144567537
10916,25000,2019,good,6012.0,clean,other,coupe,-0.27325403276152666
10917,23300,2015,good,47851.0,clean,other,pickup,0.43209875082411703
10921,6200,2011,excellent,98650.0,clean,automatic,sedan,0.5421574749367294
10924,10500,2015,excellent,53010.0,clean,automatic,sedan,0.39154106046369336
10929,14800,2015,good,16322.0,clean,automatic,sedan,-0.9264987343350465
10930,7500,2008,excellent,56875.0,clean,automatic,coupe,-0.3222791859636113
10933,21500,2012,excellent,78.0,clean,automatic,pickup,0.096414247863128
10940,20200,2015,good,33058.0,clean,automatic,sedan,-0.7390898967350964
10941,13900,2015,good,51681.0,clean,automatic,sedan,-0.7460778067512245
10943,4000,2008,good,108502.0,clean,automatic,coupe,0.18258483306097437
10944,1950,2004,good,130000.0,clean,automatic,sedan,-1.4678375221598814
10945,2850,2000,good,150000.0,clean,automatic,SUV,-1.8540463359189643
10949,6500,2011,good,148000.0,clean,automatic,SUV,-0.2399743359449523
10950,15989,2014,like new,90000.0,clean,automatic,sedan,0.37175422547485154
10953,18000,1970,excellent,1.0,lien,manual,coupe,0.4089090916792117
10962,24600,2016,good,48320.0,clean,automatic,other,-1.1677265247399649
10966,20000,2005,like new,63000.0,clean,manual,sedan,-2.7141507301980115
10970,10990,2012,like new,37.0,clean,automatic,wagon,0.9054982741590325
10971,10400,2012,like new,48.0,clean,automatic,hatchback,0.38579599935831743
10972,22998,2011,like new,117.0,clean,automatic,truck,0.9826616096682376
10973,17000,2010,like new,136.0,clean,automatic,truck,0.7474654663368643
10976,19498,2012,excellent,126.0,clean,automatic,truck,-0.4742903605134311
10978,24998,2015,like new,25220.0,clean,automatic,truck,-1.240851604121841
10979,13500,2011,excellent,130.0,clean,automatic,truck,0.16299830832422676
10980,5995,2009,good,71.0,clean,automatic,hatchback,0.49490677076859224
10981,19998,2009,like new,66.0,clean,manual,coupe,3.1632377002051006
10982,4399,2006,good,88.0,clean,automatic,sedan,-0.33868380711119195
10987,8790,2007,excellent,72.0,clean,automatic,SUV,-0.01658906008756257
10988,21000,2010,excellent,132.0,clean,automatic,truck,0.40852009891708113
10989,17998,2006,excellent,144.0,clean,automatic,truck,0.9728511879931223
10991,15998,2009,excellent,106.0,clean,automatic,truck,1.3479297488991666
10998,39998,2015,like new,85.0,clean,automatic,truck,1.1038660570583438
10999,18498,2006,like new,123.0,clean,automatic,truck,1.5312323399330499
11005,23800,2018,good,10469.0,clean,other,coupe,-1.0857116239482447
11006,24998,2008,like new,72.0,clean,automatic,truck,0.1325036933547141
11010,14500,2007,like new,145.0,clean,automatic,truck,0.6785148492080133
11011,14899,2012,like new,64000.0,clean,automatic,coupe,0.22720079361537315
11012,25998,2014,excellent,91.0,clean,automatic,truck,-1.268842776327982
11014,20990,2009,excellent,133.0,clean,automatic,truck,-2.147326652555754
11015,10990,2003,good,179.0,clean,automatic,truck,-2.284709242882016
11016,10800,2006,excellent,123.0,clean,automatic,truck,0.36448874436194195
